RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_24H	LOG2_FOLD_CHANGE	P_VALUE
Slc2a4	0.142181924871123	0.171508202217841	0.270539502122778	0.54370811847926
Slc2a6	6.96789340763806	20.7857894511666	1.57680308365707	0.00085635566842103
Slc2a8	9.27713782848576	9.21442111294296	-0.0097862426553483	0.950959626749256
Slc30a1	25.7571313836062	8.89074247673591	-1.53459611653114	7.49180178430392e-05
Slc30a4	25.6588269201282	26.3081141291814	0.0360526197985649	0.79984979711037
Slc30a5	31.5299729590929	41.0451323701274	0.380487207132755	0.0579161364767495
Slc30a6	6.99949686585036	15.2431809434158	1.12284086765864	0.029731476539895
Slc30a7	21.2617996527351	35.4505802405697	0.737545525688736	0.0107932336259704
Slc30a9	28.9813685087285	44.9414692424136	0.632921569398879	0.0438970315963478
Slc31a1	71.1447075629092	67.3951627543858	-0.0781113924286555	0.551790306160199
Slc31a2	8.09689996620489	13.5577499143214	0.743676205397376	0.00342144197761158
Slc33a1	14.9357512978021	33.4682971957054	1.16402534138412	0.0156879155778725
Slc35a1	10.9774799497763	44.1458312564056	2.00773030948599	0.000756199237492538
Slc35a2	16.0199081418804	32.236049798086	1.00880909164882	0.0574806625492063
Slc35a3	5.48586349756423	11.5152448655899	1.06975445983264	0.00234656187855353
Slc35a4	31.3632469104857	42.9562146050984	0.453791941920163	0.0275591684561357
Slc35a5	8.70930084186071	15.1961932773097	0.803081153487696	0.000971880391461055
Slc35b1	57.0385428408645	156.004382864323	1.45157753049593	0.00537071632777769
Slc35b2	37.7109380858154	49.4463616559417	0.390881330063503	0.0302327639923531
Slc35b4	9.67423439981496	21.3664749212145	1.14312951045887	0.0128098186501151
Slc35c1	6.42542449284155	13.8341846156086	1.10637394068279	0.000525366000478716
Slc35c2	12.5719576318023	39.4740489776032	1.65069519330308	0.0210880634069667
Slc35d1	8.26223169427337	8.97144043051501	0.11880812135565	0.568352016770657
Slc35d2	8.39472988733804	18.4495065561085	1.13602642078967	0.00555013986984204
Slc35e1	18.7235255154544	20.6470811881979	0.141085736487201	0.271929120941318
Slc35e2b	6.07006315693663	5.10576237608984	-0.249585131517219	0.244736109220424
Slc35e3	37.3351240923884	50.1640393428309	0.426119996290019	0.0130926723683145
Slc35e4	47.1653521342429	20.3683514400042	-1.21139822168767	0.0407317351950546
Slc35f1	0.891748628081089	0.415134280984173	-1.10305901934576	0.173107568279036
Slc35f2	1.97368829964925	4.62777841805776	1.22942562258418	0.0290761390246731
Slc35f5	19.8804781693165	30.6707839198783	0.625512583855659	0.029377787430691
Slc35f6	15.7713655592008	16.9805967023648	0.106579575565654	0.513277759760787
Slc35g1	0.0986364009191187	0.134628803812068	0.448795043124266	0.115860508686496
Slc35g3	0.641376599139237	0.686037196966232	0.0971150840243721	0.902835521358813
Slc36a1	2.22160794368368	9.9770224044791	2.16700507338912	0.0285548847691332
Slc36a4	2.55758442551913	6.77631946317568	1.40572002684078	0.00138472321486558
Slc37a1	0.788496685306532	0.9811848263558	0.315420233139885	0.364408771329342
Slc37a2	0.510678955832654	0.175542533064725	-1.54059597882011	0.20116302480486
Slc37a4	7.60144648831058	22.5251866276445	1.56719317728012	0.00326936673104393
Slc38a2	64.7925458182858	149.982264280071	1.21089215889439	0.000190919784296919
Slc38a3	1.9897251780627	0.662780142173086	-1.58596689555214	0.0157379252704091
Slc38a6	1.13911809274904	9.5493265382734	3.06748167188142	0.0151332649086301
Slc38a7	5.48565352700142	23.3955558800597	2.09249909785304	0.0102140973443193
Slc38a8	0.60112779790501	0.112854736498514	-2.41320476651191	0.277502255056248
Slc38a9	1.45407336705339	6.36267201436368	2.12953269082847	0.0274876784584534
Slc39a1	59.7078402063545	168.596287810819	1.49758048246234	0.000119847072198196
Slc39a10	4.16933704440397	15.7060573562167	1.91343116295561	0.0600183421236162
Slc39a11	5.16131981161244	18.4837090812097	1.84044235550272	0.00471154229720709
Slc39a13	14.0682085633053	94.9048238592188	2.7540427905684	0.0107664354059955
Slc39a14	19.3782507257212	26.7130231812235	0.463104914123932	0.0180161661351201
Slc39a3	4.36228402609429	15.6476868208103	1.84279378971468	0.000855568049826924
Slc39a5	4.07710275248377	4.08809112914281	0.00388303972041474	0.977383682895899
Slc39a6	30.8642717400719	45.9592822531861	0.574418517011451	0.0125348006917185
Slc39a7	106.683938826207	166.822667351253	0.644972335037254	0.00478834315572501
Slc39a9	17.8433186553995	21.4682520164735	0.266820763994976	0.483749338898462
Slc3a1	1.00248754265438	3.48480276460964	1.79749269446936	0.0140412312223476
Slc3a2	115.272847775834	124.893512597189	0.115645810418638	0.192971432297426
Slc40a1	0.237067695220812	0.987761053688811	2.05886300317807	0.19997527031508
Slc41a1	5.67905409125878	13.3486162568806	1.23296763896225	0.00211225443472684
Slc41a2	15.0730998085544	17.1699057451424	0.187905979500923	0.199797888319707
Slc41a3	3.86708145990027	21.6742502441167	2.48666502842803	5.74413588708082e-05
Slc43a1	1.84677554646715	9.10287860041815	2.30131430585206	0.0212662752345226
Slc43a2	0.295769848976076	5.54655737780589	4.22904570567849	0.0277127877566679
Slc44a1	11.0645585387081	13.1596640815476	0.250176772118032	0.00535488733273055
Slc44a2	13.5731138446393	34.434743287363	1.3431131904242	3.27142325359643e-05
Slc44a3	0.0929396535340027	0.790243698862289	3.0879314548037	0.12691114583637
Slc46a1	5.3737204147934	10.0468341015807	0.902747792028184	0.119576062610952
Slc46a3	0.342792793210762	2.04908618345399	2.57957198057137	0.0802287348015086
Slc47a1	0.118268072152757	0.662198651193855	2.48520341830455	0.20854995415779
Slc48a1	74.8784462678261	93.3925879556444	0.31875755666352	0.00480347251202522
Slc4a11	4.65889043436085	3.05264190183943	-0.609928041861171	0.237468216428814
Slc4a1ap	4.53043918516774	17.6864109543559	1.96491849791369	0.000614888965659694
Slc4a2	28.1458200646969	68.3293358106466	1.27958441969414	9.39931838558745e-05
Slc4a3	4.05795894533312	11.8960059987462	1.55165110557459	0.00207412116801273
Slc4a4	9.89103823402097	1.67887771121639	-2.55862481573899	0.0588773604902884
Slc4a7	20.028485346047	13.4434647777677	-0.575148310336421	0.0446373769905712
Slc50a1	21.1019428300662	59.2719867016645	1.48997458291811	0.0387358085309033
Slc51a	0.26808693425346	0.367198695807747	0.453860026251234	0.617870630601263
Slc52a2	1.5501558280248	5.69266563047538	1.87669111437031	0.00220127730505264
Slc5a2	2.60210316383108	6.09315697235413	1.22751174690089	0.0152318798724391
Slc5a3	6.09340461510772	2.67810854790272	-1.18603410505432	0.210889186508773
Slc5a6	5.25691126430031	9.44575385438971	0.845450558298016	0.0299763143394407
Slc6a4	0.0892061293883	3.46182318539699	5.27824538818902	0.0348359552362931
Slc6a6	64.5509255278901	56.6151962836738	-0.189248437089576	0.22994431864115
Slc6a8	92.6957829141893	50.2352306811876	-0.883804204961108	0.00335224532583768
Slc6a9	5.51563115320407	42.4665842753669	2.94473018488023	7.92848255134342e-05
Slc7a1	35.1910230121438	17.8054687961498	-0.982887033623716	0.00313721408855723
Slc7a11	2.1480902163522	1.80610270403569	-0.250174651469902	0.193465143365488
Slc7a2	12.0898642992523	25.3445545190932	1.06787775453995	0.0042109251628702
Slc7a3	0.264723247667315	0.594676137545261	1.16761929004366	0.294356454236338
Slc7a5	162.32844987212	35.319401361315	-2.20038307479607	0.00476379981538845
Slc7a6	15.9781301440398	20.6171812578958	0.367748518268177	0.02254837268433
Slc7a6os	33.2381273794859	23.2634383127552	-0.514774762191215	0.00260519624334442
Slc7a7	0.545278127620792	7.8119846893256	3.84062492983291	2.95881263014991e-05
Slc7a8	11.695594996923	1.67313834682136	-2.805336611063	0.0135778566378545
Slc8a1	4.87356033323889	25.8710767261542	2.40829208892439	0.00719321973887717
Slc8b1	3.58244873659058	27.2170306604939	2.92549171408259	0.000563952933187688
Slc9a1	12.1854734935656	15.1468807483499	0.313858413642829	0.174117398120987
Slc9a3r1	61.1698526943331	67.5937894176282	0.144069894523182	0.412177751822165
Slc9a3r2	44.7888729919866	81.6982441458377	0.867164707803028	0.000604078965570323
Slc9a5	1.34377579773266	3.29722532541343	1.29496002936191	0.0731749416830163
Slc9a8	2.25259811721703	8.44288849568752	1.90614671333034	0.021798866495834
Slc9a9	1.21425245969438	3.07871936814107	1.34226195982352	0.0566555412867662
Slc9b2	0.122130236746876	0.136610727937963	0.161650357887556	0.708552722621358
Slco2a1	0.396263862727001	16.3994356981349	5.3710409558082	0.000185620456439145
Slco3a1	25.1555902071862	22.6531840916896	-0.15116519171721	0.552100892662666
Slfn13	11.4285350003357	24.8684492212432	1.121676065539	0.0209897213294466
Slfn2	61.2479063470165	59.0638665403652	-0.0523847251951421	0.730174201392657
Slfn3	5.34302025252382	22.4069466412258	2.06821867772978	0.00115336957291502
Slfnl1	0.420213847704167	2.47200818039905	2.5564879070334	0.00436014507773753
Slirp	11.2658615102441	19.0896121862302	0.760830152124223	0.00476909269127994
Slit2	9.91363617760251	9.47500829841997	-0.065287107215043	0.55539929970181
Slit3	8.23478102283893	7.55273373578117	-0.124731359707756	0.330688011618525
Slk	21.8905563402679	26.9991678265595	0.302606320405442	0.189806874563181
Slmap	17.3690458182072	38.8818956727517	1.16258005806132	0.000403760782515179
Slmo1	2.72479741520084	7.27457364791685	1.41671372470061	0.0261418767017116
Slmo2	33.1900328995037	75.4933706543993	1.1855999022532	0.0172958214915981
Slu7	13.2362220908125	30.7886411781818	1.21790679310294	0.00496970583051526
Slx1b	3.09293179509678	8.62943546688392	1.48029116247583	5.22997031046417e-05
Slx4ip	0.31821808689885	0.857031317354987	1.4293320857988	0.30130112403429
Smad1	12.8447800535838	16.9190902210225	0.397469806869653	0.0775474152823801
Smad2	20.0372680961267	31.2162849208249	0.639613027788157	0.011850839337132
Smad3	14.2261688737337	18.6705124093389	0.392214328181487	0.0529488923469235
Smad4	27.0901057763426	43.1212173100719	0.670631879168184	0.00106384447037995
Smad5	16.4477816186671	20.6957914971218	0.331444409812631	0.203907984509979
Smad6	8.52548881619409	15.5578479452154	0.867788052124134	0.0332660542111904
Smad7	26.0624235418019	15.5546527174063	-0.744625061442887	0.0124588767276627
Smagp	0.206142204129138	3.06383980593079	3.89362905972292	0.151451150485673
Smap2	35.6273163519062	55.4541594669436	0.638311861379445	0.00427379507062632
Smarca1	0.619823141409298	2.82628973781953	2.18898084671793	0.0194191134321078
Smarca2	11.8871903120717	20.4872686634403	0.785319902765367	0.0290355747926552
Smarca4	21.612193354296	57.1387165923268	1.40262313762632	0.000469983765781014
Smarca5	60.7550280722244	31.0470364523273	-0.968548246015287	0.00463844654522567
Smarcad1	4.33092915981626	12.1416562978164	1.48721675969937	0.00657040320519543
Smarcal1	1.61430465589519	9.03131136539118	2.48402261168829	0.000873125176851634
Smarcb1	21.3299774011098	66.3224262642808	1.63661434855629	0.00112478697159663
Smarcc1	23.0249205643492	43.7179428569148	0.925029337699749	0.00295628739792451
Smarcd1	11.3678764563506	13.9090846348466	0.291064697505858	0.139027440645048
Smarcd2	25.5984374050408	41.4244727857099	0.694427589139863	0.0071347210002305
Smarcd3	15.4122200330988	40.986664143934	1.41107988756615	0.0127083672540135
Smarce1	56.0674460528652	88.8842372811692	0.664764239778646	0.00250956681177666
Smc1a	21.7813054774472	36.398017220004	0.740769436270492	0.0163927799331665
Smc2	7.85635155237588	7.26922728574819	-0.112057473418657	0.669106961071927
Smc3	34.0583622830264	29.2927552531008	-0.217465165479952	0.250183248544944
Smc4	16.3984990046572	18.0606944510201	0.139289599466756	0.417606522611085
Smc5	9.24930989695437	11.1240792875405	0.266268299326139	0.252200507626711
Smc6	26.0563448523026	31.1427533107835	0.257261778943618	0.17889399911588
Smco4	5.24383031252448	16.0676920171217	1.61546980681309	0.0240612909256785
Smcr8	4.26723758134612	8.47026649013803	0.989104924306893	0.0166251640770454
Smg6	4.44947135964964	11.0344425064393	1.31030789691153	0.000255236217937901
Smg7	15.3304387631912	13.3891906602002	-0.195330231742268	0.0164774298396537
Smg9	11.9755490646874	25.9905249848383	1.1178939718947	0.0248444807737204
Smim1	6.59999347930158	38.552747453221	2.54629717293195	0.0268325174526207
Smim11	18.0890517643766	90.3030750017677	2.31965833195073	0.0004423893409679
Smim12	11.5272497917159	27.9637220213522	1.27850804755448	0.0185614758497076
Smim14	146.417429248097	215.017144351049	0.554364397938694	0.0474385837256084
Smim15	6.25623878312521	19.43706260168	1.63544272774841	0.0201052198901958
Smim20	7.2253773026095	30.9573828886042	2.09913868148726	0.0185988090467826
Smim3	4.14990050988907	28.4535004368152	2.77745749353679	0.000113665729818032
Smim7	60.4608378923619	96.0074828205027	0.667145881232616	0.0657656098843128
Smim8	4.2658163802339	16.4465787222537	1.94689372834999	0.00946964554593953
Smn1	40.0658114818007	47.6514687714069	0.250148986384034	0.120522962692167
Smndc1	11.1361321075413	24.0584905916435	1.11129790090521	0.00297211222404555
Smo	3.48371349218679	18.5482764190161	2.41258724830705	0.0257908267451675
Smoc1	391.891238877088	317.876147173371	-0.301988556979387	0.0358406527147008
Smoc2	7.68256998246904	40.8655086739387	2.41122278372644	0.00644919055855823
Smox	0.543992967614359	0.691072221367155	0.345248487765321	0.651088281832648
Smpd1	54.8535973122321	105.838024256262	0.948199894166908	0.0441886927874495
Smpd2	8.25762207645704	23.9071428560613	1.53364342594299	0.0055652083629335
Smpd3	0.598513484240223	0.355136072518662	-0.753011842994629	0.545028920093367
Smpd4	3.38510176876559	13.4505728603824	1.99039650617358	0.000141178822059871
Smpd5	1.37345620581143	5.58854782080544	2.02466253953891	0.0834799420584997
Smpdl3a	0.367349306155545	0.624529509969573	0.765617193297067	0.688365791341415
Smpdl3b	3.00509591909821	14.5665566503841	2.27717693695854	0.0262301979217741
Sms	44.641187990049	40.5106216214611	-0.140075197788098	0.456105915159063
Smtn	54.0800578953764	44.2315459959977	-0.290021027413087	0.110060836321316
Smtnl2	4.34584380793354	3.47375557528098	-0.323140079268106	0.0405917105560969
Smu1	26.5035743186048	63.3610100692573	1.25740839713236	0.00350602029612135
Smug1	2.41101100744031	5.78328221739897	1.2622502681061	0.0939590267395539
Smurf1	19.7785143697298	24.0206695765841	0.280342302229659	0.0939004332854489
Smurf2	25.9346302767858	46.0924750829892	0.829651437046725	0.00782047416085338
Smyd2	31.6633301432469	65.4399786302532	1.04735928041915	0.00304925965945701
Smyd3	5.60136780487718	7.41925945563849	0.405496029517936	0.356261759579775
Smyd4	0.102372630509515	1.31488006082215	3.68302924234703	0.0365507118253541
Smyd5	2.30939088967419	13.2231135415707	2.51747762598051	0.00303246164288934
Snai1	34.6107976533816	18.2574189459132	-0.922739365055315	0.0118910175575312
Snai2	16.0115594563304	53.1489705231206	1.73092792060453	0.000758174623742772
Snap23	23.2849654793184	23.044550236896	-0.0149731326134198	0.93185464033503
Snap29	18.1896621341599	25.487008075939	0.48664327934848	0.0179768591335144
Snap47	3.67711891942249	10.9654089794773	1.57631188184254	0.000694041765708066
Snap91	0.101257231266122	0.170786474503858	0.754168783259545	0.378065828556062
Snapc1	7.74642502994453	8.81882911396611	0.187056459065001	0.43608371392844
Snapc2	14.078549209951	31.2218369162423	1.14905674746022	0.0228591085691233
Snapc3	23.4631428092862	50.3161323436548	1.10062476018977	0.0039650797084391
Snapc5	3.49525272917626	10.8392882452722	1.63280134559797	0.0201786952877752
Snapin	27.1876180418349	56.7513359234499	1.06170459408512	0.00048241527155149
Sncg	0.993210554352039	2.77784080059862	1.48379242262927	0.386722173266408
Snd1	100.677823222228	180.841924187881	0.844983244248187	0.00289257863439658
Snf8	73.5677012828676	161.27455974397	1.13237446018803	0.00233120231506514
Snhg4	15.9697984568184	9.34956869954392	-0.77237438628491	0.535845485133552
Snip1	8.61252637570272	1.19989384016914	-2.84352972608055	0.454296916481875
Snn	13.224539348928	18.6162927024623	0.493348329668915	0.119046273653567
Snrk	11.9034065562697	7.40593693699875	-0.684620338019238	0.073186359410486
Snrnp200	21.0122727922927	43.5343779205157	1.05092288871655	0.0116273088174841
Snrnp27	9.69777832870983	34.9988946162483	1.85158317539756	0.0112369782057316
Snrnp35	5.57001688263377	26.2045203544408	2.23406209676596	0.00026564422101889
Snrnp40	19.0692491112813	25.1484133826832	0.399219347197115	0.0136283856901148
Snrnp48	19.8772857208643	16.9616430165507	-0.228844842123744	0.443448496082091
Snrnp70	123.223047572496	143.913706409613	0.22393187940595	0.00390400488705001
Snrpa	17.4075233168534	40.3560973119225	1.21307570766685	0.00308973343412855
Snrpa1	27.6741529960461	37.0667284434034	0.421585624578908	0.183058381531953
Snrpb	131.697554402539	198.93278357386	0.595052492644027	0.0646423034667285
Snrpb2	43.7867114703449	97.8806336147713	1.16053033790764	0.000831913282819457
Snrpc	40.3872211774466	52.6033955432043	0.381257042779251	0.0112975075797104
Snrpd1	58.9940198693716	88.5718947549734	0.58628026356812	0.000256949987155952
Snrpd2	273.071880235851	415.146722041475	0.604340547705452	0.00795777192533894
Snrpe	297.604570657546	369.256569535981	0.311226904814498	0.186730835300761
Snrpf	63.3616076002834	79.9820935620327	0.336068105036243	0.0842490886053947
Snrpg	110.327165233133	209.488019407133	0.92507967744073	0.18722856486792
Snrpn	0.251464327289775	1.00925509685741	2.00486521356658	0.262357065282288
Snta1	21.8239547155862	21.281655362253	-0.0363021827899774	0.739853097966499
Sntb1	1.46279595239722	16.6752558291197	3.51090845025008	0.000256806880043864
Sntb2	3.70795129145089	5.70861865429322	0.622519398505552	0.221337109889905
Snupn	3.52956936228047	13.0733766430035	1.88906773601397	0.0232505123578597
Snurf	12.2487755538268	16.9387543581325	0.4676902479432	0.226931548662632
Snw1	22.6727620285411	43.313435299459	0.933854447807644	0.00288948187590226
Snx1	25.7144086153745	73.7521349287116	1.52010783745152	3.85649299750572e-05
Snx10	15.2074375885429	49.5120477267621	1.7030025343448	0.000941548164441459
Snx11	12.2335147785114	15.6883865774016	0.358858030230981	0.09845432110181
Snx12	49.2580435416607	103.083366333121	1.06538032400215	0.010501222935178
Snx13	6.4004974515676	19.646479711492	1.61801488922625	0.000818655124648228
Snx14	14.5125000275551	20.9823592875085	0.531880835969772	0.157527685937663
Snx15	11.1918982883385	15.8516052402222	0.502174188268894	0.0614644058423549
Snx16	3.77196462167506	4.88135903252478	0.371966723755802	0.181815194075896
Snx17	24.2835548244428	52.6813121183203	1.11731164833523	0.00250677956234688
Snx18	97.2559427000079	36.2132520426775	-1.42526866649051	0.000714606450328525
Snx19	3.53609544493108	10.7154750091033	1.59946668400066	0.000159174164027827
Snx2	50.7067061211702	73.547638383845	0.536502456459059	0.00274361940584937
Snx24	6.30053827700413	28.6193337152564	2.18344309170154	0.000152387198248492
Snx27	5.61680727195465	15.1021277850785	1.42692962353873	0.0212937002734851
Snx29	3.75156057143989	9.08958112866091	1.27672296114443	0.0550578423360487
Snx3	93.9482695413391	182.851265765486	0.960732119982125	0.020095946710024
Snx30	5.94092258714782	6.91235680229963	0.218490698807315	0.524009361371824
Snx33	5.70264580108287	20.1293267607464	1.81959558823811	0.00144798236418256
Snx4	30.0004229808746	34.9285849415247	0.219425354490145	0.191977504399072
Snx5	73.5678474512794	55.9918675602629	-0.393858078932765	0.0894888459375141
Snx6	33.4200081916988	67.9203759020543	1.02313235641604	0.00211740286698561
Snx7	23.8822944021669	37.2551751868071	0.641499402196306	0.166978349246875
Snx8	6.92405253272384	15.8581362498735	1.19553465063526	0.000752722081302232
Snx9	24.6251021679964	45.4135248376371	0.882992307776987	0.00564325605458735
Soat1	111.634165248811	69.8701668317078	-0.676030136389846	0.0420677219183484
Sobp	0.333524176549179	0.562591552527841	0.754296546849876	0.523893285173112
Socs1	14.215065216347	1.089551006647	-3.70561507586384	0.0022620279937036
Socs2	1.95729925802069	2.941550364668	0.587712386721684	0.485840694387917
Socs3	50.3478308890235	12.6115677598977	-1.99718199459126	1.06913823620217e-05
Socs4	6.04555243414725	9.07203659245211	0.585552282506569	0.201962067984729
Socs5	38.9013753485973	59.0430727134044	0.601946641693263	0.0256605626300944
Socs6	13.7126491055944	10.0318347103233	-0.450921825112763	0.0408056811686269
Sod1	561.338379575223	817.471277825202	0.542297339875089	0.000294142375722108
Sod2	131.320565133178	53.247117760366	-1.30231752341193	0.00293926043059617
Sod3	223.144960770084	680.797206857706	1.60924389109918	0.00232506904451931
Son	39.9210232240935	44.9382413056417	0.170794965419976	0.155632453738968
Sorbs2	4.82391124121801	30.8261344348616	2.67587872097192	0.00158679150761122
Sorbs3	8.48134566071896	46.2695765372562	2.44769880747817	0.000381598488827635
Sorcs2	0.298678141571292	2.44466837642763	3.03297520973877	0.0801286721052274
Sord	53.2638006915977	68.3131876403601	0.359008735857519	0.0590630610381348
Sort1	24.1770111151029	26.3521202749478	0.124283142541104	0.269276126498028
Sos1	10.3015597132574	10.3136990183526	0.00169906354442211	0.990528402949981
Sos2	3.86610328366013	6.15098511865271	0.669937305643256	0.0140405389655879
Sowahc	18.1102365959125	6.09844217646654	-1.57029273011441	0.0024874164782173
Sox11	9.13018285374043	1.41969092735983	-2.68506687073463	0.0315416160977586
Sox12	6.8711976317266	30.6415512614626	2.15685585306387	0.0292339515934859
Sox13	6.76633551614856	4.10345225591559	-0.721536549025962	0.0199794986166487
Sox15	3.81503287885335	4.651507378987	0.286002824714367	0.506711511891484
Sox4	10.5706255390486	33.7011412586144	1.67273669402784	0.000235804827339412
Sox5	0.0916715493073578	1.12401712935874	3.61604615516813	0.171463055351477
Sox8	1.37952437727869	0.276484610384883	-2.3188998655824	0.198023300641932
Sox9	60.9020176067451	28.630618217349	-1.08893120097694	0.000490052019093435
Sp1	9.45664088678495	11.8934415677314	0.330766526671325	0.0820493406044417
Sp100	5.24546128884812	19.9720127907206	1.92883818081309	0.00328178612919651
Sp110	18.8826454114898	38.5464313137108	1.02953640262385	0.0126845655420327
Sp140	15.5815988294921	18.9353648102982	0.281239940486894	0.199367176098135
Sp2	3.89286347917481	11.0429281041456	1.50421910673356	0.0130186340223766
Sp4	6.25791083798142	2.32522654309322	-1.42830982083397	0.00778840329992633
Sp8	0.486509202419648	0.742664228361647	0.610242996083301	0.721354858114373
Spa17	1.71763498863996	7.80861878894965	2.18464389821164	0.094020957681501
Spaca5	1.02683240162245	0.3178438567013	-1.69181061653607	0.531023621843951
Spag1	1.22929149539208	1.09606361386917	-0.165495522363756	0.664354287145586
Spag5	3.75412698705585	3.67971490034579	-0.0288834591537766	0.934472486730004
Spag6l	0.529231626880915	0.644494605250034	0.284269002895571	0.821492235698104
Spag7	31.700015939154	55.0578417825269	0.796464492934936	0.00236621093983172
Spag8	0.780702668697914	2.72634445735004	1.80412274316635	0.0760622151366862
Spag9	77.6600125767712	97.1533396838322	0.323091648980197	0.0894994659982579
Sparc	4011.66844431553	3316.11244332929	-0.274709448442623	0.0475307837162759
Spast	7.54479804015116	8.54678495902976	0.179899540905566	0.187118282692775
Spata1	2.95957802277297	7.64353191497487	1.36884794052586	0.0210446575094713
Spata13	0.263820577671383	0.968525860320167	1.87623347294614	0.0285334884377567
Spata2	9.45813597617362	10.4349859147673	0.141800864978819	0.496773427639934
Spata21	0.15150764806289	0.749879132035666	2.30726745368403	0.199836303931629
Spata24	3.20006633643618	14.8414401196575	2.21345737159016	0.225562809689669
Spata25	0.756385171615659	0.409526205672245	-0.885165307377771	0.236124535766377
Spata2L	4.21235643326935	2.74345770733358	-0.618632181145857	0.0151705299880647
Spata33	1.71018440492949	4.44500190201252	1.37803214066756	0.194349957760472
Spata5	6.01227838208794	5.27389030070964	-0.189044248035553	0.466607734249519
Spata5l1	5.57065039162721	4.62598674667806	-0.268084644057622	0.282706079379239
Spata6	8.01993598729888	16.2329728184047	1.01726460472562	0.0244738672158095
Spata7	2.01563824292747	11.6875827417122	2.53566793932526	0.000787915970968632
Spata9	0.511326907225654	2.73983535676988	2.42177134966591	0.0124189515302012
Spats1	0.847958042570646	2.3031185099035	1.44152386243141	0.0752568947538478
Spats2	28.1420789045002	49.9448751895619	0.827607744720572	0.0125103405535783
Spats2l	8.9817871469153	10.937034082192	0.284147121209063	0.328120317659788
Spc25	7.31420813723878	5.28060125507709	-0.469999475625367	0.0182535372183476
Spcs1	152.537120743301	302.180647596413	0.986250896529252	0.013573178608719
Spcs2	33.8661860603907	64.0153598244646	0.918572583765635	0.000619265822645847
Spcs3	41.2989533863947	79.7071643811902	0.948604184139112	0.0568014057525883
Spdl1	1.58315182644764	3.756189204918	1.24647011699048	0.207149938649666
Spdya	0.601437942054062	0.777066927790855	0.369622977463385	0.730983234000853
Specc1	58.4419608315003	73.7121361248291	0.334897583362055	0.00281699974085808
Specc1l	12.8605326552293	18.6430383754594	0.535686607225051	0.00230086760176833
Spef1	15.4836801016943	7.61988125862193	-1.02290798511701	0.0684465642352094
Speg	0.779489854988348	10.2630358332218	3.71878349040965	0.00455104630478021
Spem1	0.430714274326495	0.2706243122424	-0.670439683394943	0.529476411900856
Spg11	1.74250906353002	7.31763735821724	2.07021176130625	0.00064594008756931
Spg20	7.69550030892824	18.9361770412737	1.29905807062992	0.00233164064290287
Spg21	47.9143853082932	121.116419018522	1.33786369010022	0.000348042428074767
Spg7	19.3447929343318	27.6580006054935	0.515751581626026	0.0207102007792819
Sphk1	140.580870592178	15.0493581850624	-3.223626428096	0.00313164974857885
Sphk2	8.67380917910408	35.8511419933611	2.04728146505294	0.010994730519603
Spice1	0.744298985348849	2.17523028158148	1.54721396616645	0.0254436898182321
Spidr	1.74102423842585	3.69041421592148	1.08384646672748	0.0163895115620769
Spin1	3.72116650860358	7.73928137168164	1.05644466439605	0.243079543987464
Spink4	0.642480877670254	0.108367237880119	-2.56772485572577	0.426538348649314
Spink8	0.253607668630624	1.07432392118589	2.08275877258561	0.490746829114612
Spint2	56.0578132330203	93.9363282202428	0.744767735508942	0.0201607636277564
Spire1	15.4969946983267	14.8679954639173	-0.0597783104554455	0.617053080215525
Spns1	13.4822672029044	38.927499418394	1.52972655023699	1.88537022995897e-05
Spns2	3.8560915140222	4.95077271291377	0.360514427049274	0.0432981090081862
Spock2	0.367707384610066	0.380987772552048	0.0511865462553737	0.952281722249298
Spon1	2.39884523353627	0.572137607724325	-2.06790599840919	0.0993125820056506
Spon2	1.41660094181954	0.381095747950083	-1.89420798998811	0.413018692125944
Spop	17.8671680036551	43.8197011150296	1.2942686627608	4.63371484906461e-05
Spopl	11.5001831578362	21.6521717445951	0.912854898182503	0.0103531149881591
Spp1	10040.4267735596	41310.7989498437	2.04069836905604	0.00203035181512481
Sppl2a	14.3493309306029	23.8167438258175	0.730992714897972	0.0142293059001852
Sppl2b	16.470861661692	30.5176926672349	0.88972985869483	0.00116463929781929
Spr	6.65895916690076	8.49157089207933	0.350734775306575	0.219953978464876
Spred1	19.7782839401323	16.9942232513053	-0.218872833649891	0.384496886441905
Spred2	9.77788665839715	16.2976748621913	0.737071567016708	0.0377295094614293
Spred3	1.71402755989793	13.8912980211834	3.01871920105861	0.00855706210221858
Sprr1a	320.286303138786	37.9042306709119	-3.07893131487025	0.00686813547171802
Sprtn	23.4883928731039	11.2471617953059	-1.06238701899274	0.060405611781151
Spry1	1.68272494502497	0.461221450438994	-1.86726785941666	0.202065991303403
Spry2	168.624616045242	70.0970238174966	-1.26639006155085	0.000115291163838252
Spry4	8.48540891753776	9.80234204824887	0.208142303927281	0.377981674509397
Spryd3	24.9002435961233	35.4612286735365	0.51008266804812	0.00670985106226102
Spryd4	5.77959218906621	14.7738790287075	1.354009065613	0.0120833675514924
Spryd7	24.4331750403427	36.9715201045784	0.597573010941359	0.00181168764537982
Spsb1	57.9451927329523	48.9894123395631	-0.242218991240637	0.204643785478995
Spsb3	24.2691698236208	36.5625433494551	0.591241671068219	0.0463145383353259
Spsb4	3.36746964308602	9.04463656707629	1.42539759322196	0.0218284974966211
