BRD4_UNSTIM	BRD4_2H	BRD4_24H
Atg10	1845.86485	1812.0807	2280.7492
Atg101	10519.93225	11063.85715	16010.2299
Atg12	2962.61235	3503.08355	2812.51485
Atg13	3173.23905	2980.0126	3056.489
Atg14	1408.32735	1214.9651	1331.72805
Atg16l1	3488.0739	3372.94805	5870.7404
Atg16l2	5383.43695	4252.36725	8325.37105
Atg2a	6241.4496	6160.2674	8849.5201
Atg3	6320.88185	6136.1651	6094.7694
Atg4c	3572.637	3098.79665	4169.0307
Atg4d	1434.09835	1185.9231	2029.5027
Atg5	885.7761	899.06075	1218.7433
Atg9a	4628.2909	4948.2925	5795.03225
Atic	2051.4029	2439.84695	2276.89865
Atl1	5916.9012	6846.921	6222.689
Atl2	1050.5392	1040.1172	1456.6388
Atl3	10958.27585	10407.8386	11352.1099
Atm	1126.0433	1200.94295	1227.87925
Atmin	2467.68705	2913.27185	2992.69515
Atn1	3625.45115	3123.7345	5859.33285
Atoh8	4372.93085	3151.23175	6070.02115
Atox1	17920.6814	17016.2993	24593.83825
Atp10a	5929.62295	5105.5962	5206.83215
Atp11a	2270.9683	2428.34445	3483.04415
Atp13a1	3809.9936	3938.6282	5034.2007
Atp13a2	648.54895	548.94845	1032.21345
Atp13a3	2071.8122	1552.1099	2409.3165
Atp1a1	2236.17715	2744.6007	3215.6163
Atp1b1	4651.564	4933.0542	6310.43905
Atp1b2	2636.41615	2820.6507	3256.22045
Atp1b3	3857.8325	3881.59885	5668.21945
Atp2a2	6517.6046	9074.58165	10027.35315
Atp2b1	1596.4599	1739.491	2328.3321
Atp2c1	1077.36825	1115.09625	1236.56425
Atp5a1	2065.56985	2212.1826	2520.8588
Atp5b	7015.01995	6800.85865	8225.78585
Atp5c1	3899.09985	3294.40165	4214.8875
Atp5d	17878.1615	18779.6789	30832.71755
Atp5e	1818.1027	1747.67465	2486.956
Atp5g1	2986.31845	2953.1082	3593.50445
Atp5g2	8852.74915	7440.1766	13236.4752
Atp5g3	1702.6331	1881.45145	1757.28865
Atp5h	8871.9908	9235.0339	15143.33195
Atp5i	1656.31055	1727.90715	2136.75755
Atp5j	1843.755	1797.35275	2077.021
Atp5j2	2659.34	2853.8055	3267.43585
Atp5l	6403.0241	5357.7169	8394.5719
Atp5o	6412.71435	5195.25595	8822.1984
Atp5s	1152.51935	1132.8982	1567.6463
Atp5sl	904.8334	567.47765	1378.3199
Atp6ap1	4465.7098	4688.61635	5099.7344
Atp6ap2	1453.58155	1066.96435	1617.48185
Atp6v0a1	15308.98595	14357.43255	20984.4653
Atp6v0a2	2138.35085	2467.3373	3032.62935
Atp6v0b	3095.1796	3219.23115	4584.5093
Atp6v0c	3149.4023	2856.77075	4756.22035
Atp6v0d1	7983.38235	7545.22115	9447.79795
Atp6v0e1	7823.4186	7754.83145	10860.90755
Atp6v0e2	1765.6783	1827.54935	2979.48885
Atp6v1a	4319.92875	4162.01575	5173.3442
Atp6v1b2	3812.708	4260.03525	4410.6273
Atp6v1c1	2345.85145	2215.0558	3268.83045
Atp6v1c2	338.49615	292.4043	330.90825
Atp6v1d	2527.3322	3463.76705	3356.9267
Atp6v1e1	1909.93755	1738.06995	2657.56975
Atp6v1e2	13368.05675	13014.7059	17602.361
Atp6v1f	3119.8182	3931.1657	5732.7178
Atp6v1g1	3036.56835	2878.33805	3956.3982
Atp8b2	3485.85625	3949.5571	3988.2891
Atp9b	919.0023	881.0076	1069.14065
Atpaf1	1455.0548	1231.6309	1654.149
Atpaf2	3543.6966	2823.86875	4912.09025
Atpif1	5260.5753	4976.0281	7350.46635
Atraid	4214.51075	4556.19855	5488.8963
Atrip	1819.5813	1885.5441	2673.7793
Atrn	6548.0766	6314.6204	6017.96675
Atxn1	1720.83145	1753.2806	2492.8683
Atxn10	1256.993	995.708	1864.9284
Atxn2l	4912.2619	5076.4883	6543.50675
Atxn3	2251.0888	2342.2531	2685.57865
Atxn7l3b	1133.27875	1421.7328	1270.4915
Aup1	11070.29385	13317.854	15526.436
Aurka	417.7879	364.2364	568.82175
Aurkaip1	4827.6414	4538.64245	6874.52105
Aurkb	13815.6585	12939.4046	17508.7783
Avpi1	7184.2758	6982.96385	8853.01055
Avpr1a	2725.66635	3147.46495	3200.5217
Axin2	917.39545	880.83505	1214.4441
Axl	16984.09555	20604.80105	26953.439
Azi2	1811.1182	1779.5318	2165.6362
Azin1	8149.53285	7430.1795	13383.22465
Azin2	2622.7109	2946.4493	3688.1855
B2m	2820.0102	2267.94645	3399.4522
B3galnt1	3147.3127	2488.0793	3863.2832
B3galnt2	1494.1296	1233.84955	1946.94225
B3galt4	3769.39045	4297.9186	5019.46805
B3galt6	3040.29085	2742.5235	3686.1515
B3gat3	18597.7318	19772.12825	23164.04975
B3gnt2	3358.6879	3011.39275	5006.08755
B3gnt7	1232.87965	1743.11635	1566.9562
B3gntl1	19299.069	22273.073	24101.29115
B4galnt1	2870.97485	3164.7142	4470.72095
B4galnt4	10262.7818	10356.7197	15891.462
B4galt1	5199.3312	5760.05865	7257.47005
B4galt2	3912.60885	4113.0237	5402.42475
B4galt3	3383.35755	3165.96025	4129.16165
B4galt4	1169.82625	1226.26275	1328.7199
B4galt5	11516.6084	12867.4946	15878.6246
B4galt6	3805.3165	4798.03375	4924.25115
B4galt7	2765.3214	2688.2376	3599.01045
B9d1	1931.50715	1865.9359	2847.21495
B9d2	8975.9345	8903.55605	16627.92035
Baalc	5017.10375	6248.26035	9287.3724
Babam1	7115.71475	6858.44235	11142.2039
Bace1	1727.99805	1396.0415	2176.4419
Bach1	2477.6985	2862.67245	3194.15225
Bad	13175.4956	12665.2982	18772.17175
Bag1	3218.8161	3490.29385	3613.72895
Bag2	6617.7788	6739.54145	8763.3989
Bag3	12846.3278	11892.00695	18673.74335
Bag4	4348.9265	5136.2583	4802.8202
Bag6	4316.3455	4045.3844	6355.8193
Bag6	4316.3455	4045.3844	6355.8193
Baiap2	4057.3231	5068.6906	6964.0202
Baiap2l1	8556.41745	8065.5977	11234.9554
Bak1	3267.56245	3559.20675	5962.82115
Bambi	542.07775	1028.1885	930.3965
Banf1	3358.0967	3620.14005	4451.1093
Banp	11487.0394	10719.49285	17904.3859
Bap1	5255.6545	4842.5214	7194.91505
Bard1	3742.26855	3965.60275	4440.58545
Basp1	9095.11495	9835.4688	8963.2777
Batf3	1947.57595	2765.47515	3406.38375
Bax	7819.6408	7312.4528	10710.7477
Baz1b	4414.03465	4039.9805	6047.54305
Baz2a	5894.36075	5851.75115	7148.48095
Bbc3	10508.56475	9083.11255	14942.82825
Bbox1	4399.6778	3757.1722	3313.86515
Bbs1	5081.263	4820.5499	7565.38435
Bbs10	1613.9134	1508.0883	1715.6725
Bbs2	2336.2271	2710.0292	4312.1499
Bbs4	1687.86195	1923.3982	2146.47015
Bbs5	1384.242	2128.9639	1478.3021
Bbs7	955.85735	873.627	1059.76695
Bc1	10267.6905	9541.8845	15507.9807
Bcam	3191.62955	2764.89785	4930.26525
Bcap29	1582.1099	1848.23065	1937.6955
Bcap31	1980.4051	1734.67005	2647.5706
Bcar1	14398.4308	14783.28455	20758.69305
Bcar3	6533.999	7599.3049	8889.51345
Bcas2	682.467	682.5337	914.6507
Bcat1	10769.92155	15583.88105	14438.31655
Bcat2	3685.71835	4095.6579	5176.31505
Bccip	2896.74915	3134.17995	3511.585
Bcdin3d	5101.44375	6192.0441	7901.9432
Bckdha	9175.53025	8631.91185	16769.7594
Bckdhb	627.4693	615.748	757.9413
Bckdk	8081.39535	8545.6532	10777.3762
Bcl10	12378.6382	16550.4415	13514.54935
Bcl2	3882.1842	3299.55325	4143.7163
Bcl2l1	18008.6956	19370.38645	23818.58885
Bcl2l1	18008.6956	19370.38645	23818.58885
Bcl2l1	18008.6956	19370.38645	23818.58885
Bcl2l1	18008.6956	19370.38645	23818.58885
Bcl2l11	3527.8763	3480.89475	6312.59285
Bcl2l11	3527.8763	3480.89475	6312.59285
Bcl2l12	6875.3215	6960.39425	8913.59455
Bcl2l13	2129.23755	2192.46995	2935.96975
Bcl2l2	6573.13745	6804.33285	9036.896
Bcl3	4717.53535	4319.18125	7586.03555
Bcl6	4430.1886	4209.48625	7174.609
Bcl7b	4296.83465	3605.0805	5408.24305
Bcl7c	3924.85945	4067.15025	5516.1621
Bcl9l	8985.9881	7972.40735	13744.06045
Bclaf1	3382.08025	3898.4272	3480.03745
Bcor	4209.34385	4342.45965	5740.8955
Bcs1l	3588.6786	3791.4099	4236.58695
Bdh1	2687.64345	2426.8915	4577.05995
Bdh2	1614.07755	1550.89035	2180.2321
Bdkrb1	2411.96965	3660.69435	3531.88215
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdnf	5990.24465	4779.0582	5567.3276
Bdp1	1438.8588	1407.84415	1661.4761
Becn1	4687.52785	4246.57255	6504.35695
Begain	148.2626	140.5492	201.00005
Bend6	6177.0176	5991.5293	8437.7011
Bet1	683.43485	592.167	712.53745
Bet1l	9554.8827	9726.7788	13880.2168
Bfar	3835.9044	3980.3973	3595.69175
Bgn	9689.1352	7905.4886	14982.4445
Bhlhe40	8773.87465	8361.29125	12217.37265
Bicd1	1913.1794	2146.6813	1977.9883
Bicd2	6000.69105	5686.2474	8602.1844
Bid	1825.6143	1872.87865	2485.91835
Bin1	4377.60745	5079.5224	6083.7915
Birc2	1858.16255	2074.3432	2328.4099
Birc5	4543.8431	4199.01345	6658.82645
Birc6	2647.88465	2236.8855	2890.2086
Bivm	6285.52115	4831.33475	5846.0539
Bles03	23989.9621	30064.1882	36087.0779
Blmh	3756.6018	3194.0274	3957.5155
Bloc1s1	9111.38585	10804.77965	16593.40435
Bloc1s2	2555.814	3005.7895	3023.32515
Bloc1s4	2070.61205	1929.4404	3215.62565
Bloc1s5	2202.25135	1711.5669	2406.1308
Bloc1s6	4999.7406	6199.9818	5756.67535
Blvra	3793.7389	3155.82625	5037.03205
Blvrb	8334.26695	7520.3486	11294.83865
Blzf1	2250.73135	2813.0416	2673.7592
Bmf	10215.571	7841.25335	17646.37895
Bmi1	3511.70795	3738.7026	5275.99895
Bmp1	1908.27075	1498.5291	2699.09075
Bmp2	176.41915	147.4539	213.29665
Bmp3	316.6662	289.80105	391.39695
Bmp4	2370.97485	1890.46695	2998.43365
Bmper	7485.0102	11504.4764	8762.9655
Bmpr2	4701.8489	4340.62335	5104.47745
Bms1	3054.77035	2931.77425	3887.1674
Bmyc	193.97105	144.9721	290.8698
Bnip1	3006.0922	3165.9262	2858.2866
Bnip2	2291.2814	2152.89015	2653.0992
Bnip3	1728.0889	1274.8348	2536.50395
Bnip3l	8493.4362	8101.69565	8818.0957
Bod1	2349.29495	2382.2929	3507.29595
Bod1	2349.29495	2382.2929	3507.29595
Bok	3986.7333	4061.724	5721.1642
Bola1	8437.5605	8001.4315	11888.77705
Bola3	3055.03945	2922.09335	3833.8524
Bop1	3518.6369	3573.3058	5399.32865
Bora	1512.49755	1308.91755	1634.36035
Bpgm	5018.19085	4542.53535	5122.46775
Bphl	2017.14685	1918.39565	2402.89565
Bpnt1	2997.38	3322.29	3739.37855
Brap	1975.03215	2044.43595	2937.6237
Brca1	2735.67015	2518.66005	3149.79785
Brca2	485.45885	443.47635	700.41985
Brcc3	1382.60825	1119.9061	2130.91575
Brd1	2572.3021	2388.6081	3559.93255
Brd2	3093.0781	3308.2182	4999.4129
Brd4	5036.4703	5050.3161	5832.18235
Brd7	4921.1566	4863.3426	5940.83355
Brd9	2241.6583	1399.8702	2166.7005
Bre	4574.58625	5764.66915	4802.83235
Brf1	5320.57145	4789.57015	8298.3829
Brf2	4024.3838	4773.38565	5466.54355
Bri3	5149.5297	4748.67835	7343.32715
Bri3bp	10116.2654	8790.75345	15141.64845
Brix1	1813.9033	2274.9477	2064.44235
Brk1	5233.27615	5516.72425	6891.5995
Brms1l	1186.2792	1293.99375	1459.2915
Brox	7195.95985	8527.06665	9952.85195
Brpf1	4019.2291	3428.54885	4347.8336
Brpf3	2659.3957	3107.4861	4373.00675
Brsk1	1249.6223	1119.2191	1566.33965
Bscl2	8772.4867	8355.79795	11218.6022
Bsdc1	2713.00005	3184.35315	3825.035
Bsg	3642.94215	3175.32855	5297.26765
Bst1	4606.1676	4512.5428	4082.5487
Bst2	4006.63125	3958.50455	6287.0001
Btbd1	2615.68655	2931.7866	3299.97
Btbd10	2519.52195	2578.5587	2403.45475
Btbd6	5808.34325	5310.43	9289.0691
Btc	1874.9672	1581.8521	1370.39775
Btd	6566.01565	5744.0961	11029.95265
Btf3	1689.0555	1828.40065	2133.6777
Btg1	10174.62175	10448.2795	10808.6575
Btg2	9627.35955	11347.84835	14500.8309
Btg3	1055.6778	1039.2406	1097.2994
Btrc	3943.6969	4453.4205	4849.93365
Bub1	2355.63815	2320.67795	2760.05245
Bub1b	7422.61475	5810.1684	11989.91845
Bub3	3888.1364	4069.9242	5471.18675
Bud13	720.13995	1156.8523	935.9612
Bud31	5730.63335	5090.23585	7984.89145
Bysl	2355.8697	3005.14465	3324.0593
Bzw1	5599.0709	6160.73615	7409.0857
Bzw2	5764.6332	6989.5278	6452.13975
C1d	1283.8553	1227.18105	1680.5099
C1galt1	2135.6005	2427.18435	2031.37765
C1galt1c1	630.2895	610.5567	759.9062
C1qbp	2966.582	3532.0724	3481.64505
C1ql3	1532.15475	2004.14685	2431.07715
C1qtnf1	8461.60165	6768.45755	13636.40675
C1qtnf2	2826.1711	1870.67965	3028.7038
C1qtnf5	8332.7973	8373.7259	12213.3531
C1qtnf6	1878.6708	1593.3661	3247.37165
C1r	4870.5424	4271.9381	7658.89165
C1rl	4696.80515	4067.2871	7282.10565
C1s	2835.87615	2701.97335	4616.16115
C2cd2	7313.43005	6342.88665	6848.08715
C2cd2l	4033.0772	3998.7967	5402.2011
C2cd3	2204.4881	1847.10465	1958.8385
C2cd4c	1542.4297	1875.29635	2610.4702
C2cd5	825.30465	711.39305	984.48185
C5ar2	2433.2622	2228.68175	3370.10635
C8g	5550.9215	6620.5437	6863.96945
Caap1	1641.97505	1984.5288	1494.59295
Cab39	2371.00615	2769.3094	2838.0811
Cabin1	1150.39405	1269.15235	1771.93985
Cables1	8172.79305	6137.01995	9531.0145
Cabp1	2776.06865	2877.4852	3984.43415
Cabyr	1373.3799	1073.7654	1731.53185
Cachd1	1626.58455	1504.0877	2269.62115
Cacna1a	596.87565	837.0154	1117.65185
Cacna1g	1007.62635	907.50175	1470.4679
Cacna2d1	776.72075	943.86265	1140.0702
Cacna2d1	776.72075	943.86265	1140.0702
Cacna2d1	776.72075	943.86265	1140.0702
Cacnb1	10974.0443	13715.15615	17534.47925
Cacnb3	7290.2579	8514.2105	11505.52765
Cactin	5150.5825	5692.16255	7529.47335
Cacul1	4059.98305	4089.22965	4027.4141
Cacybp	3430.6038	3460.27275	4211.3481
Cad	3370.76355	3640.9919	4457.4624
Cage1	1216.4567	1221.4027	1521.4792
Cald1	15993.6327	17828.3827	16172.9771
Calhm2	7543.6154	8164.98715	9822.90435
Calm1	6729.35605	7010.49495	9356.3574
Calm2	5438.7095	5173.14445	7921.9631
Calm3	7050.1383	5781.096	10275.30255
Calr	15610.23655	12641.30095	26728.00345
Calr3	3572.97055	3692.27175	4828.8097
Calu	6453.80305	6967.72425	7416.26425
Camk1	5204.14	4451.17395	6010.8297
Camk1d	2040.42595	1816.35415	3345.33005
Camk2b	1740.89675	1778.4796	2428.78915
Camk2d	4061.62275	5377.87055	4519.56775
Camk2g	2250.2525	3001.36875	3220.3297
Camk2n1	1936.17845	2348.56205	2985.4524
Camk2n2	3234.98735	3987.87695	4604.5373
Camkk1	2850.57375	2745.115	3546.7523
Camkk2	1458.02485	1537.04235	1900.52835
Camkmt	5263.5032	5387.2645	6993.19555
Camlg	3104.9382	3445.2134	3784.51905
Camsap1	8407.2398	7188.9475	11172.64995
Camsap2	1645.06505	1917.8433	1622.46905
Camta1	1524.9906	1544.3694	2261.44555
Camta2	8048.50815	9558.6056	9980.14705
Cand1	2165.61475	2206.36195	2664.4516
Cand2	1515.1701	2251.7133	2264.31235
Cant1	10438.27165	8843.9443	16771.93505
Canx	6664.7359	6636.92445	8396.29715
Cap1	6294.864	6992.8627	8904.2669
Cap2	454.6042	563.8891	663.049
Capg	2830.73095	2385.4079	4263.5585
Capn1	7370.11935	7854.3623	10084.66945
Capn15	1097.6647	1118.3785	1746.06865
Capn2	10701.9044	10911.5737	17222.268
Capn5	7511.98975	6142.2713	13439.34645
Capn7	4647.9162	5665.15415	6512.34215
Capns1	2578.1679	2445.4712	4018.57105
Caprin1	2542.67015	2785.55685	2973.18895
Capza1	2439.9107	2891.0937	2752.94395
Capza2	2672.9067	2707.87365	2903.215
Capzb	9259.8223	8928.9686	13938.65545
Car11	5923.89295	5403.92965	9566.47155
Car13	1651.96375	1857.90865	2108.32325
Car3	738.2277	814.0165	1004.6605
Car5b	398.1737	589.61195	676.5013
Car9	13970.10015	12355.45485	15526.74375
Card10	5552.16135	4947.42965	10822.10235
Card6	1574.4743	2030.6672	1492.78125
Carf	1927.87125	2091.02495	2297.83645
Carhsp1	4045.4817	3663.6823	6447.04935
Carkd	3817.6851	4536.75585	5520.6692
Carm1	3579.5643	4012.18275	5272.71385
Cars	6302.822	7466.3398	8954.5209
Cars2	3934.35385	3798.1199	5339.91625
Casc1	3051.0164	2406.62995	3247.1476
Casc3	12574.83155	12455.5844	18583.60045
Casc4	2909.4881	3067.23725	3649.6571
Cask	430.1057	323.51595	498.10015
Caskin1	4717.62175	5370.08275	6735.53445
Caskin2	3999.37055	3277.974	6408.9374
Casp12	1455.6069	1475.5848	1411.51595
Casp2	2785.20355	2536.97965	2664.0966
Casp3	3485.1944	3362.3506	4482.2643
Casp7	3285.7654	5157.5394	5894.5261
Casp8	10134.1691	15873.2641	15195.18
Casp8ap2	2379.9305	2824.8615	2880.69575
Casp9	1293.8028	1190.3816	1678.35265
Casq1	6232.23995	5223.13825	7623.0741
Casq2	3008.8323	2524.3706	3940.60465
Cast	2361.8719	2029.0037	2666.23185
Cat	2545.93845	2597.47495	2607.3184
Catsper2	3546.68075	3942.7348	4101.21655
Catsperd	4916.48345	5214.3247	6902.3552
Cav1	9842.51885	10282.90105	11209.3335
Cav1	9842.51885	10282.90105	11209.3335
Cav2	8043.3162	8608.1976	7401.44575
Cav3	4005.0603	5045.8228	3932.99705
Cbfa2t2	4570.5385	4576.85805	5970.34335
Cbfb	5083.0359	5091.89325	5018.4309
Cblb	7909.06635	11150.0693	8226.87915
Cbll1	1666.95195	1540.7039	2035.58725
Cbr1	1412.18045	1553.93775	2051.767
Cbr3	1957.7405	1984.5615	2928.51075
Cbr4	3047.9881	2979.25295	3900.55025
Cbwd1	3047.9804	3571.0526	3715.4789
Cbx2	5148.3846	4653.32925	8361.03025
Cbx3	2449.0038	2644.83045	3301.24845
Cbx5	5575.94405	6270.5162	6171.51815
Cbx6	9328.39775	8191.5455	15749.9921
Cbx7	4938.48125	4437.97575	6591.5412
Cbx8	8015.1876	6932.0507	12938.19335
Cby1	2971.5684	2891.1811	4093.426
Cc2d1a	9861.24655	12405.3945	16138.62125
Cc2d1b	1438.5527	1457.85985	2080.80515
Ccar1	427.232	588.4904	603.5
Ccar2	10854.36465	9464.79605	15918.2443
Ccbl1	4537.604	5163.3335	5875.1166
Ccbl2	587.93605	555.66345	937.637
Ccdc102a	1851.9406	1697.72365	2878.83975
Ccdc112	1269.51575	1330.43345	1313.1488
Ccdc114	4357.1577	4726.3445	7004.2679
Ccdc115	4624.45165	4819.93625	7116.5909
Ccdc117	1306.01825	1583.1298	1748.117
Ccdc12	6402.18705	5672.1852	9097.86525
Ccdc120	2270.07915	2668.57815	3159.57315
Ccdc124	8183.58515	7510.7853	14381.81645
Ccdc126	2132.38695	2022.67625	2596.8543
Ccdc127	1956.6149	1910.1911	2276.092
Ccdc134	3277.1097	3430.66505	4346.8252
Ccdc137	3932.66415	4220.63265	5238.5207
Ccdc146	1300.39	1591.24715	1604.36445
Ccdc151	1234.90405	1476.4906	1886.2493
Ccdc163	2197.5564	2271.7877	2737.8138
Ccdc167	2895.93695	3470.5542	4038.92365
Ccdc17	2604.37395	2559.38445	3356.7449
Ccdc174	15189.2793	11948.36785	20019.31185
Ccdc181	1211.18995	1366.8619	1224.02895
Ccdc22	814.7762	698.9609	1062.3294
Ccdc25	8088.798	9089.854	12018.29025
Ccdc28a	697.7708	765.8023	810.6307
Ccdc28b	2471.18235	2603.5109	3422.59215
Ccdc32	2612.5062	2340.12635	3227.5854
Ccdc34	1514.15005	1647.36105	1632.38305
Ccdc39	240.79975	277.9127	365.874
Ccdc43	1479.21125	1425.56845	2071.84305
Ccdc47	5655.7148	5367.79225	6636.6888
Ccdc50	2852.23225	3642.7974	3747.0265
Ccdc51	1844.1813	2013.9441	2674.9793
Ccdc53	941.55315	960.20095	1132.279
Ccdc58	1745.87065	2066.77545	2077.2903
Ccdc59	1197.15535	1384.3583	1456.31655
Ccdc61	1298.10955	1213.3518	1779.6063
Ccdc62	3850.6092	3943.11525	5633.69755
Ccdc65	6342.81265	6985.9352	8773.0043
Ccdc69	8092.4472	8118.3702	11071.6122
Ccdc71	3974.53755	4134.69165	5706.75055
Ccdc8	1833.2672	1717.23335	2535.3224
Ccdc80	20298.7259	18947.76195	23290.30605
Ccdc82	5647.50685	5370.23455	7475.30125
Ccdc86	6471.33775	6214.49345	7575.5826
Ccdc90b	1090.84465	912.13155	1440.55185
Ccdc91	2182.3402	2497.71145	3010.70915
Ccdc92	2054.0812	2206.6334	2467.197
Ccdc93	665.7163	478.5257	825.0413
Ccdc94	5295.86935	5309.61615	8218.5083
Ccdc97	12072.1843	12109.585	19516.64475
Ccl2	15590.97735	21973.91505	20109.97385
Ccl27	4422.0425	3031.9522	5628.99015
Ccl7	15792.97735	21550.81505	20438.97385
Ccm2	5475.49595	6707.8089	7597.6393
Ccna2	1375.23885	1331.9862	1848.01005
Ccnb1	2182.995	2725.3266	2773.48625
Ccnc	2172.22605	2188.41835	3091.9084
Ccnd1	14528.08085	13658.6089	22684.4093
Ccnd2	1089.01235	1251.17995	1774.6134
Ccnd3	2481.5836	2254.9009	3490.7346
Ccndbp1	6460.43045	6601.10445	6926.90395
Ccne1	1056.29925	870.4878	1373.1921
Ccne2	7483.69765	6874.6208	10384.63245
Ccnf	3402.2534	4274.3621	5347.38115
Ccng1	1793.3407	2025.2138	2566.2675
Ccng2	2480.8841	2220.46645	4142.2703
Ccnh	677.41555	702.8154	871.8051
Ccni	13635.87465	13338.8741	15383.738
Ccnk	5432.0198	4980.4453	7918.17075
Ccnl1	4619.04335	4723.6021	6579.72145
Ccnl2	5430.8029	5040.8676	7802.09575
Ccno	959.4345	925.4964	1367.25515
Ccnt1	3605.83385	3684.1249	5211.109
Ccnt2	4484.7936	4608.92985	5262.7776
Ccny	958.6236	1058.54355	1047.44555
Ccp110	3522.102	3347.6726	4955.94885
Ccpg1	728.7192	720.0783	1000.27325
Ccpg1os	754.9762	756.28475	1031.43445
Ccr10	5083.72125	4852.93015	8395.65405
Ccrl2	1133.48485	1086.1356	1717.3958
Ccs	6223.39025	6364.7952	6219.42155
Ccsap	2040.15005	2246.59705	3482.86615
Cct2	5700.1523	6441.32695	5605.28255
Cct3	5053.65105	6056.91	6444.95935
Cct4	2786.40875	2725.1371	3433.2537
Cct5	1404.1145	1749.1805	1795.7181
Cct6a	1976.54605	2053.55225	2773.8662
Cct6b	1391.52905	1450.31985	1769.63135
Cct7	1510.51455	2263.9959	2091.57495
Cct8	2867.35995	2754.8142	2552.5086
Ccz1b	1074.91855	662.0711	1233.2479
Cd14	8771.2815	9242.478	13483.98835
Cd164	2520.30605	2259.0765	3330.9008
Cd180	12432.4371	10062.2365	12817.6143
Cd1d1	359.45515	385.03275	465.8809
Cd200	25512.9389	21600.9478	21140.84415
Cd24	406.7464	379.0309	477.16795
Cd274	1750.47525	2434.2077	2725.10735
Cd276	3578.7223	4204.0135	4845.8626
Cd2ap	4601.3906	4563.6031	4303.55025
Cd2bp2	11702.69435	11527.78585	15003.2829
Cd302	1204.0421	1216.67405	1143.69395
Cd320	2797.7111	2226.83195	3060.2399
Cd38	5345.2141	5133.61185	5319.6416
Cd3eap	9678.59005	13647.195	15234.3063
Cd44	12581.2689	17397.00015	14911.8389
Cd47	1718.43835	1693.37655	2127.13355
Cd48	1612.7043	1377.85455	2047.7212
Cd55	776.0158	1233.9838	838.19115
Cd59	1414.2207	1254.62095	1652.3178
Cd63	8976.78585	10736.87965	16248.10435
Cd74	35666.73065	24873.8971	44712.2147
Cd80	3194.03225	3609.9467	3926.62445
Cd81	28696.15275	24915.0957	40733.0083
Cd82	5446.0629	6282.8827	8902.1708
Cd9	8065.5481	7295.60005	11847.29915
Cd99	3220.13265	2913.3166	4512.9548
Cdadc1	872.16545	781.266	1162.60915
Cdc123	2146.55915	2129.669	2672.5029
Cdc14a	4116.0294	3958.8087	4726.36825
Cdc14a	4116.0294	3958.8087	4726.36825
Cdc14b	5398.35655	5536.3513	6762.0643
Cdc16	2023.9509	2072.41055	2569.8654
Cdc20	2074.8362	2113.86095	3144.69815
Cdc23	3623.15345	3428.37245	4356.1093
Cdc25a	3824.4265	3490.8949	4293.5475
Cdc25b	3855.9412	3525.7773	5250.797
Cdc25c	5641.3665	5403.7183	7363.07055
Cdc26	1858.09065	1967.5132	2580.3209
Cdc27	4525.3698	3951.31215	5159.9614
Cdc34	4210.8421	4059.1839	6394.9506
Cdc37	4239.23765	4776.301	6112.20415
Cdc37l1	6284.05435	5602.04135	7050.90915
Cdc40	1080.6524	1331.362	1243.4196
Cdc42	4494.2221	4206.2609	5891.2952
Cdc42bpa	9554.12255	8455.9744	8810.43685
Cdc42bpb	7336.25365	7154.11875	10595.1296
Cdc42bpg	5803.17045	5703.79665	8127.1657
Cdc42ep1	8287.45955	7304.1874	14776.68895
Cdc42ep2	16153.7368	14303.69555	23019.987
Cdc42ep3	7182.8627	7861.4243	8362.4039
Cdc42ep4	3843.65045	4152.6012	6717.30765
Cdc42ep5	3497.57625	2808.5602	4863.44325
Cdc42se1	5355.56925	5865.97775	7227.8326
Cdc42se2	3084.55205	2771.358	3251.06295
Cdc45	751.9057	938.16025	1027.6231
Cdc5l	2028.162	1975.0345	2511.56735
Cdc6	14207.2442	14101.8391	22337.18015
Cdc7	549.18605	611.70805	720.4778
Cdc73	2507.555	2369.3829	2523.36925
Cdca2	4445.16885	3615.9518	4389.7301
Cdca3	4453.1671	4072.99645	7485.60095
Cdca4	8016.92185	8580.28735	13402.57815
